ENTREZID	GENENAME	SYMBOL	L.donovani_4vsControl_logFC	L.donovani_4vsControl_test	L.donovani_8vsControl_logFC	L.donovani_8vsControl_test	L.donovani_24vsControl_logFC	L.donovani_24vsControl_test
27086	forkhead box P1	FOXP1	-0.452975316753006	0	-0.642543126581073	-1	-0.700163234174326	-1
376497	solute carrier family 27 member 1	SLC27A1	-0.849769896299765	-1	-0.723269207816342	-1	-0.225070485507638	0
25927	cannabinoid receptor interacting protein 1	CNRIP1	-0.132049717006888	0	-0.376179092729636	0	-1.29037683744902	-1
392	Rho GTPase activating protein 1	ARHGAP1	-0.632891561809625	-1	-0.664910537963207	-1	-0.501332096865157	0
283130	solute carrier family 25 member 45	SLC25A45	-0.476409534601016	0	-0.903120516142694	-1	-0.420781544864132	0
11200	checkpoint kinase 2	CHEK2	-0.807052020642034	-1	-0.871633018663051	-1	-0.123211771228107	0
8334	H2A clustered histone 6	H2AC6	-0.78684151133049	-1	-0.543687945152977	-1	-0.473184829633702	-1
10653	serine peptidase inhibitor, Kunitz type 2	SPINT2	-0.336058805170394	0	-0.637695754387773	-1	-0.830496939416761	-1
129285	protein phosphatase 1 regulatory subunit 21	PPP1R21	-0.84061665754456	-1	-0.672951346827883	-1	-0.296896510489825	0
8458	transcription termination factor 2	TTF2	-0.744268351158588	-1	-0.823799486638009	-1	-0.244135777878126	0
29994	bromodomain adjacent to zinc finger domain 2B	BAZ2B	-0.330733413841024	0	-0.980186705606126	-1	-0.501716790613921	0
644	biliverdin reductase A	BLVRA	-0.632909822285775	-1	-0.641990595353446	-1	-0.539290881013683	0
2123	ecotropic viral integration site 2A	EVI2A	-0.45411994526088	0	-0.609602709531897	-1	-0.754600040972189	-1
10450	peptidylprolyl isomerase E	PPIE	-0.642102110583092	-1	-0.717534743582998	-1	-0.459186505245661	0
8367	H4 clustered histone 5	H4C5	-0.457458621594956	-1	-0.578498484168243	-1	-0.784087366298447	-1
84885	zinc finger DHHC-type containing 12	ZDHHC12	-0.447613423775836	0	-0.727887383920889	-1	-0.644862873076228	-1
139716	GRB2 associated binding protein 3	GAB3	-0.820487324729074	-1	-0.557919077050533	-1	-0.442953094777131	0
10695	canopy FGF signaling regulator 3	CNPY3	-0.47438868532207	-1	-0.699777826959158	-1	-0.650087299482452	-1
30835	CD209 molecule	CD209	-0.275169936997409	0	-0.397330293631891	0	-1.15230261162095	-1
9844	engulfment and cell motility 1	ELMO1	-0.253948618867316	0	-0.608806734285416	0	-0.962680603270167	-1
55650	phosphatidylinositol glycan anchor biosynthesis class V	PIGV	-0.969180404702204	-1	-0.780062861021921	-1	-0.0773553157429028	0
6904	tubulin folding cofactor D	TBCD	-0.509708250926707	0	-0.55264759946818	0	-0.764436560234888	-1
55182	ring finger protein 220	RNF220	-0.736650858001394	-1	-0.638955019050746	-1	-0.452629469537166	-1
84286	transmembrane protein 175	TMEM175	-0.403510902648273	0	-0.748654601003192	-1	-0.679391973490119	-1
1891	enoyl-CoA hydratase 1	ECH1	-0.563662262078886	-1	-0.7650374280376	-1	-0.50322835031676	-1
8450	cullin 4B	CUL4B	-0.591707033120001	-1	-0.701030599853082	-1	-0.541786436114188	-1
9049	aryl hydrocarbon receptor interacting protein	AIP	-0.673378403563035	-1	-0.79969389131306	-1	-0.367675480893586	0
11046	solute carrier family 35 member D2	SLC35D2	-0.511121218755717	0	-0.717666238580216	-1	-0.613589366803453	-1
7541	zinc finger and BTB domain containing 14	ZBTB14	-0.748371054933791	-1	-0.637994940788662	-1	-0.459848737738671	0
196513	decapping mRNA 1B	DCP1B	-0.63704427505458	-1	-0.636351818460549	-1	-0.576134640698088	-1
9500	MAGE family member D1	MAGED1	-0.392051233057023	0	-0.595825264393097	0	-0.862580916917567	-1
3151	high mobility group nucleosomal binding domain 2	HMGN2	-0.375587176096239	-1	-0.722641713712592	-1	-0.7526648390345	-1
7905	receptor accessory protein 5	REEP5	-0.370629442852307	0	-0.566283722224481	0	-0.915230238610073	-1
6503	Src like adaptor	SLA	-0.567398071198195	0	-0.685978284232974	-1	-0.599166268038626	0
64801	ARV1 homolog, fatty acid homeostasis modulator	ARV1	-0.675816232561344	0	-0.750849929840692	-1	-0.428597264839672	0
1376	carnitine palmitoyltransferase 2	CPT2	-0.698661910540707	-1	-0.846866699558786	-1	-0.309963400260242	0
9812	DAP3 binding cell death enhancer 1	DELE1	-0.4306448267861	0	-0.640995464972463	-1	-0.784181277955879	-1
55846	integrin alpha FG-GAP repeat containing 2	ITFG2	-0.678646703838936	-1	-0.615658159413426	-1	-0.562741139620229	-1
58533	sorting nexin 6	SNX6	-0.508108596991667	-1	-0.657656081877551	-1	-0.697306969448992	-1
84993	ubiquitin like 7	UBL7	-0.583298261151191	-1	-0.769108319557773	-1	-0.511570421804148	-1
51368	testis expressed 264, ER-phagy receptor	TEX264	-0.650889004203718	-1	-0.705524242369137	-1	-0.507615575543579	0
64598	motile sperm domain containing 3	MOSPD3	-0.502992928017315	0	-0.697099858458513	-1	-0.664428460641439	0
10016	programmed cell death 6	PDCD6	-0.806348166678223	-1	-0.73984781153526	-1	-0.320534487456589	0
375260	WASP family homolog 2, pseudogene	WASH2P	-0.64618258480956	-1	-0.614283190322979	-1	-0.607717718548173	-1
2533	FYN binding protein 1	FYB1	-0.865675322102748	-1	-0.89567058247632	-1	-0.107628038074854	0
23521	ribosomal protein L13a	RPL13A	-0.580207177521084	-1	-0.559749132299274	-1	-0.732812642545237	-1
93627	TBC1 domain containing kinase	TBCK	-0.647579085211254	0	-0.906904101950698	-1	-0.318702361996497	0
2681	glycoprotein alpha-galactosyltransferase 1, pseudogene	GGTA1P	-0.208390979628668	0	-0.472125567962168	-1	-1.19651996731012	-1
56922	methylcrotonoyl-CoA carboxylase 1	MCCC1	-0.643360609658545	0	-0.914115836146618	-1	-0.32036625758497	0
57212	TP73 antisense RNA 1	TP73-AS1	-0.750563540917078	-1	-0.758012314336215	-1	-0.374953364863522	0
6253	reticulon 2	RTN2	-0.487166369156846	0	-0.568115116574674	0	-0.830019903724585	-1
9706	unc-51 like autophagy activating kinase 2	ULK2	-0.644786114902361	0	-0.84032619843564	-1	-0.401593434038462	0
51367	POP5 homolog, ribonuclease P/MRP subunit	POP5	-0.630186535418281	-1	-0.845615237934025	-1	-0.411682652189699	0
6643	sorting nexin 2	SNX2	-0.540952759980218	-1	-0.796714994964391	-1	-0.557495465819875	-1
3428	interferon gamma inducible protein 16	IFI16	-0.77533601493823	-1	-0.566061284235927	0	-0.559479068518804	0
1445	C-terminal Src kinase	CSK	-0.710191849062813	-1	-0.512201326220319	0	-0.679780127448087	0
2872	MAPK interacting serine/threonine kinase 2	MKNK2	-0.673861667907349	-1	-0.721208795088598	-1	-0.507840295632626	-1
7405	UV radiation resistance associated	UVRAG	-0.910306017227111	-1	-0.868914864754647	-1	-0.124213642624733	0
5089	PBX homeobox 2	PBX2	-0.557652755053885	0	-0.61199760882762	0	-0.737483613986372	-1
6799	sulfotransferase family 1A member 2	SULT1A2	-0.610173004236808	-1	-0.629760186574579	-1	-0.6704446935845	-1
51185	cereblon	CRBN	-0.550731494460264	0	-0.693404249985097	-1	-0.666956405486543	-1
2342	farnesyltransferase, CAAX box, beta	FNTB	-0.937578533099501	-1	-0.772355115257191	-1	-0.204849966297033	0
10296	macrophage erythroblast attacher	MAEA	-0.528784406728828	-1	-0.714064619707427	-1	-0.673026086887033	-1
587	branched chain amino acid transaminase 2	BCAT2	-0.559893987290327	0	-0.60603934574389	0	-0.752220799689111	-1
84864	ribosomal oxygenase 2	RIOX2	-0.767337212790688	-1	-0.912602469598584	-1	-0.239869261351041	0
1643	damage specific DNA binding protein 2	DDB2	-0.836843128835698	-1	-0.744511187007268	0	-0.343592073995961	0
3008	H1.4 linker histone, cluster member	H1-4	-0.803988763828899	-1	-0.767793497416344	-1	-0.355452468821088	0
2639	glutaryl-CoA dehydrogenase	GCDH	-0.767853586703225	-1	-0.888067199350694	-1	-0.271448373460737	0
9772	transmembrane protein 94	TMEM94	-0.655796680928125	-1	-0.674439231030284	-1	-0.597477679320466	-1
580	BRCA1 associated RING domain 1	BARD1	-0.669343869946683	0	-0.796233438058197	-1	-0.469253728806075	0
10287	regulator of G protein signaling 19	RGS19	-0.729306727659369	-1	-0.662014935401526	-1	-0.543803058475515	0
84925	solute carrier family 49 member 4	SLC49A4	-0.79638781290844	-1	-0.760719207225309	-1	-0.382052483603394	0
5106	phosphoenolpyruvate carboxykinase 2, mitochondrial	PCK2	-0.935619372238707	-1	-0.82652332585227	-1	-0.178142471716324	0
22864	R3H domain containing 2	R3HDM2	-0.625063862562723	-1	-0.754168350795288	-1	-0.561585185294545	-1
84230	leucine rich repeat containing 8 VRAC subunit C	LRRC8C	-0.530751611308649	0	-0.568899439878047	0	-0.841821340018178	-1
79817	MOB kinase activator 3B	MOB3B	-0.330895721665089	0	-0.44773200835165	0	-1.16831851930264	-1
645	biliverdin reductase B	BLVRB	-0.49994782200049	0	-0.492874756706753	0	-0.956767403480955	-1
80222	threonyl-tRNA synthetase 2, mitochondrial	TARS2	-0.858924941799165	-1	-0.804674416153285	-1	-0.287943152252421	0
10106	CTD small phosphatase 2	CTDSP2	-0.977929948986164	-1	-0.675973047870663	0	-0.305873821997301	0
338692	ankyrin repeat domain 13D	ANKRD13D	-0.657629021010399	-1	-0.569760021407003	-1	-0.733052970861305	-1
79958	DENN domain containing 1C	DENND1C	-0.559194077216842	0	-0.77167849207297	-1	-0.633836834910248	0
112936	VPS26, retromer complex component B	VPS26B	-0.602270619579503	0	-0.800925250604664	-1	-0.565642049463483	0
339201	ASB16 antisense RNA 1	ASB16-AS1	-0.839458927665083	-1	-0.759485133047201	-1	-0.381841317767909	0
56672	A-kinase interacting protein 1	AKIP1	-0.722280818007183	-1	-0.769920737125585	-1	-0.488982371326529	0
284325	chromosome 19 open reading frame 54	C19orf54	-0.756125408093986	-1	-0.827711246268928	-1	-0.399708168866804	0
64744	small ArfGAP2	SMAP2	-0.723200370425161	-1	-0.857703016400819	-1	-0.409648079909198	0
8455	attractin	ATRN	-0.757874894762969	-1	-0.545554521520666	0	-0.691928719000302	-1
9091	phosphatidylinositol glycan anchor biosynthesis class Q	PIGQ	-0.602625635473997	-1	-0.761790747798889	-1	-0.63706688291926	-1
11336	exocyst complex component 3	EXOC3	-0.748934882276266	-1	-0.752451890262044	-1	-0.500550574898968	0
10559	solute carrier family 35 member A1	SLC35A1	-0.898033587129138	-1	-0.93729857034651	-1	-0.169021219048313	0
26292	MYC binding protein	MYCBP	-0.468187185945837	0	-0.753464203308836	-1	-0.783478791333229	-1
23288	IQ motif containing E	IQCE	-0.473724495488462	0	-0.838232436145741	-1	-0.694820820616975	-1
8336	H2A clustered histone 17	H2AC17	-0.626502409162866	-1	-0.572741722073987	-1	-0.809929947516924	-1
79065	autophagy related 9A	ATG9A	-0.793828219148724	-1	-0.577919053697016	0	-0.643855901229546	0
4436	mutS homolog 2	MSH2	-0.761648611002427	-1	-0.747855896434295	-1	-0.508870613251318	0
5193	peroxisomal biogenesis factor 12	PEX12	-0.983403856037329	-1	-0.765277482216801	-1	-0.272925980843953	0
55116	transmembrane protein 39B	TMEM39B	-0.689559227675382	-1	-0.85229455668116	-1	-0.483027670038773	-1
8906	adaptor related protein complex 1 subunit gamma 2	AP1G2	-0.640246366933638	-1	-0.667208721851956	-1	-0.717704761823866	-1
3104	zinc finger and BTB domain containing 48	ZBTB48	-0.466591186972446	-1	-0.768713376866462	-1	-0.792533796168909	-1
5045	furin, paired basic amino acid cleaving enzyme	FURIN	-0.697383473545678	-1	-0.532497269006697	0	-0.805313463573215	-1
66005	chitinase domain containing 1	CHID1	-0.453430810939203	0	-0.531591686416293	-1	-1.05707095444667	-1
414	arylsulfatase D	ARSD	-0.502645213017606	0	-0.827886740531291	-1	-0.715408426766921	-1
11119	butyrophilin subfamily 3 member A1	BTN3A1	-1.0692752226985	-1	-1.34650742144487	-1	0.366193945127902	0
593	branched chain keto acid dehydrogenase E1 subunit alpha	BCKDHA	-0.801500268578748	-1	-0.866990617660399	-1	-0.38612662309613	0
4064	CD180 molecule	CD180	0.0994824876560116	0	0.0473686603960282	0	-2.20148905258268	-1
9203	zinc finger MYM-type containing 3	ZMYM3	-1.01997067343383	-1	-0.916575427311578	-1	-0.118318937392491	0
8569	MAPK interacting serine/threonine kinase 1	MKNK1	-0.48912739427983	0	-0.640640471048583	-1	-0.92745921536928	-1
57136	adipocyte plasma membrane associated protein	APMAP	-0.66293026163156	-1	-0.717700905689163	-1	-0.676654590241201	-1
353345	G protein-coupled receptor 141	GPR141	-0.983813285769378	-1	-0.806342306431555	0	-0.268233382670324	0
10385	butyrophilin subfamily 2 member A2	BTN2A2	-0.906283561470241	-1	-1.33396649284945	-1	0.179825436544915	0
79664	interactor of little elongation complex ELL subunit 2	ICE2	-0.674751410807641	-1	-0.849312345252971	-1	-0.540980760703166	-1
7940	leukocyte specific transcript 1	LST1	-0.40900729114477	0	-0.483748149533646	-1	-1.17430114560293	-1
92335	STE20 related adaptor alpha	STRADA	-0.831731859149299	-1	-0.807345494575266	-1	-0.432850302781842	0
162	adaptor related protein complex 1 subunit beta 1	AP1B1	-0.341499055495518	0	-0.641316590106205	-1	-1.09221541734081	-1
7508	XPC complex subunit, DNA damage recognition and repair factor	XPC	-0.704535095304635	-1	-0.785881484701697	-1	-0.587840135567513	-1
10946	splicing factor 3a subunit 3	SF3A3	-0.524284944440531	0	-0.728856683943416	0	-0.829227078250877	-1
5208	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2	PFKFB2	-0.298160473659816	0	-0.867727296776998	-1	-0.918867091183209	-1
80221	acyl-CoA synthetase family member 2	ACSF2	-0.778517455094935	0	-1.00264919500651	-1	-0.307244078521409	0
4215	mitogen-activated protein kinase kinase kinase 3	MAP3K3	-0.674009028614639	-1	-0.712505361004981	-1	-0.707623832582383	-1
222255	ataxin 7 like 1	ATXN7L1	-0.868663299828164	-1	-0.826755302460082	-1	-0.416414581575063	0
403	ADP ribosylation factor like GTPase 3	ARL3	-0.532787732278349	0	-1.00969710081258	-1	-0.574466227676961	0
23531	monocyte to macrophage differentiation associated	MMD	-0.297424731966458	0	-0.705483863012702	0	-1.12337666989085	-1
10981	RAB32, member RAS oncogene family	RAB32	-0.722427559105904	-1	-0.718032129613773	-1	-0.695863696015941	-1
7764	zinc finger protein 217	ZNF217	-0.796884305139127	-1	-0.681042283771671	-1	-0.659695006946782	-1
79607	family with sequence similarity 118 member B	FAM118B	-0.825862834861649	-1	-0.745858070536396	-1	-0.567787203301744	-1
27235	coenzyme Q2, polyprenyltransferase	COQ2	-0.541903453586729	0	-1.07029901218969	-1	-0.529548481660116	0
4258	microsomal glutathione S-transferase 2	MGST2	-0.323463581884987	0	-0.835976248312429	-1	-0.983788107196897	-1
23228	phospholipase C like 2	PLCL2	-1.19982039371018	-1	-0.655578574927908	0	-0.289836860196848	0
9337	CCR4-NOT transcription complex subunit 8	CNOT8	-0.929141555018195	-1	-0.692077518964876	-1	-0.524888942486443	-1
92714	arrestin domain containing 1	ARRDC1	-0.871000756222546	-1	-0.714344725943571	-1	-0.56217629703881	0
6480	ST6 beta-galactoside alpha-2,6-sialyltransferase 1	ST6GAL1	-0.534732663353138	0	-0.711159288020209	0	-0.903529235196684	-1
120	adducin 3	ADD3	-0.433297926853488	0	-1.07691167301858	-1	-0.641771756295777	0
50488	misshapen like kinase 1	MINK1	-0.872344277818311	-1	-0.922130514153068	-1	-0.357923732519083	0
9581	prolyl endopeptidase like	PREPL	-0.52740693298135	0	-0.967101163801459	-1	-0.665164505370536	-1
8968	H3 clustered histone 7	H3C7	-1.00847921249697	-1	-0.523526813068994	0	-0.629098880267961	0
57185	NIPA like domain containing 3	NIPAL3	-0.910824024221585	-1	-1.02247224821267	-1	-0.23018716437034	0
574406	ADAMTSL4 antisense RNA 1	ADAMTSL4-AS1	-0.460356403655082	0	-0.643883428230733	-1	-1.06193505356119	-1
53373	two pore segment channel 1	TPCN1	-0.569751749800936	0	-0.734493109550305	-1	-0.86284694689938	-1
51311	toll like receptor 8	TLR8	-0.854085475485601	-1	-1.21112310826691	-1	-0.117135753447162	0
84282	ring finger protein 135	RNF135	-0.760740988351587	-1	-0.840311261781949	-1	-0.581821821921357	-1
23588	kelch domain containing 2	KLHDC2	-0.975300330516108	-1	-0.775056428670005	-1	-0.43319623335401	0
81622	unc-93 homolog B1, TLR signaling regulator	UNC93B1	-0.846480220362842	-1	-0.867204555659582	-1	-0.471413867823646	0
122961	iron-sulfur cluster assembly 2	ISCA2	-0.848156938129284	-1	-0.941408797480531	-1	-0.403093547938301	0
56987	BBX high mobility group box domain containing	BBX	-1.02850120785028	-1	-0.967692608943517	-1	-0.199198950592457	0
10628	thioredoxin interacting protein	TXNIP	-0.665897868659993	0	-0.524131717432356	0	-1.00963659358186	-1
3418	isocitrate dehydrogenase (NADP(+)) 2	IDH2	-0.708364185310703	-1	-0.695780574840374	-1	-0.797036217264758	-1
51147	inhibitor of growth family member 4	ING4	-0.819451747615322	-1	-0.772537955152769	-1	-0.612647901818507	-1
221955	diacylglycerol lipase beta	DAGLB	-0.829716757173859	-1	-0.636046593960794	-1	-0.739082293267245	-1
5742	prostaglandin-endoperoxide synthase 1	PTGS1	-0.449169553404616	0	-0.699733988460105	0	-1.05887824042014	-1
151742	protein phosphatase, Mg2+/Mn2+ dependent 1L	PPM1L	-0.306699518835266	0	-0.868707230050605	-1	-1.03901920986156	-1
138716	ribonuclease P/MRP subunit p25 like	RPP25L	-0.786637110319729	-1	-0.824829015203449	-1	-0.607555058608835	-1
79663	HSPB1 associated protein 1	HSPBAP1	-1.10125224554623	-1	-0.939298540496495	-1	-0.184182394701724	0
5445	paraoxonase 2	PON2	-0.462725669089359	0	-0.55828863679403	0	-1.20383286466368	-1
839	caspase 6	CASP6	-0.941774896234369	-1	-0.773316645914257	-1	-0.51062805134343	-1
27301	apurinic/apyrimidinic endodeoxyribonuclease 2	APEX2	-0.877928115791532	-1	-0.858787287430532	-1	-0.491513977244107	0
161	adaptor related protein complex 2 subunit alpha 2	AP2A2	-0.295964118908572	0	-0.760195025883183	-1	-1.1735577301698	-1
5111	proliferating cell nuclear antigen	PCNA	-0.973627735552647	-1	-0.852604313586564	-1	-0.407401176568706	0
4689	neutrophil cytosolic factor 4	NCF4	-0.563873372596138	0	-1.11551880655037	-1	-0.554837845689171	0
8727	catenin alpha like 1	CTNNAL1	-0.208523994822045	0	-0.63576031594266	0	-1.39893535127844	-1
79023	nucleoporin 37	NUP37	-1.04656538250114	-1	-0.877247849348819	-1	-0.320494817516913	0
27429	HtrA serine peptidase 2	HTRA2	-0.580425238760572	0	-0.798322597336753	0	-0.877517403904912	-1
23276	kelch like family member 18	KLHL18	-0.963187788305927	-1	-0.637279224145024	-1	-0.660692740753959	-1
58488	phosphatidylcholine transfer protein	PCTP	-0.856315941577838	-1	-0.796417297581176	-1	-0.619057374786209	0
5982	replication factor C subunit 2	RFC2	-0.703118265848808	-1	-0.878499405467396	-1	-0.692086625411671	-1
57407	NmrA like redox sensor 1	NMRAL1	-0.868422408694666	-1	-1.00352280090747	-1	-0.401786887421792	0
835	caspase 2	CASP2	-1.02383310221004	-1	-0.741917964993286	-1	-0.514169671754404	-1
121274	zinc finger protein 641	ZNF641	-0.71116926571972	0	-0.793307607634034	-1	-0.777624735006311	0
29760	B cell linker	BLNK	-0.942084440719047	-1	-0.79088187155809	-1	-0.557276717021381	0
10919	euchromatic histone lysine methyltransferase 2	EHMT2	-0.972478267218078	-1	-0.995765974554105	-1	-0.330407919429122	0
9906	solute carrier family 35 member E2A	SLC35E2A	-1.03547598050955	-1	-0.856475561391928	-1	-0.408445064860652	0
51573	glycerophosphodiester phosphodiesterase 1	GDE1	-0.884709533086204	-1	-1.0031883075622	-1	-0.4149514846545	0
63894	VPS33B interacting protein, apical-basolateral polarity regulator, spe-39 homolog	VIPAS39	-0.991782643377965	-1	-0.74699475842961	-1	-0.565844870170611	-1
